,,¶º°³¶º,Toymong tv ÅäÀÌ¸ùTV,¶Çº¿ V (Tobot V),TV-People,SonicToy¼Ò´ÐÅäÀÌ,ibighit,VIVA DANCE STUDIO,Boram Tube ToysReview [º¸¶÷Æ©ºê ÅäÀÌ¸®ºä],Äá¼øÀÌ?½ÃÅ©¸´ ÁêÁê (Kongsuni?Secret Jouju),ssin ¾À´Ô,SBS Drama,With Kids[À§µåÅ°Áî],MBCdrama,GOT7,Maangchi,FRAN,RISABAE,ASMR PPOMO,½´±â´Ô,ÅÂ°æ TV,SMTOWN,JTBC Entertainment,Travel Thirsty,MariAndFriends,Boram Tube [º¸¶÷Æ©ºê],KBSEntertain,JAY PARK,[ÅäÀÌÇªµù] ToyPudding TV,STUDIO ONSTYLE,BANGTANTV,MariAndToys,Ä³¸®TV CarrieTV,BLACKPINK,GIRLS' GENERATION,MariAndKids,Ã¢Çö°Å¸®³ë·¡¹æ ½öÄ«ÆäKPOP COVER STREET KARAOKE,»Ç·Î·Î(Pororo),ALL THE K-POP,¾Ç¾î À¯Æ©ºê,PONY Syndrome,M2,¼­ÀºÀÌ¾ß±â[SeoeunStory],[Dorothy]µµ·Î½Ã,iKON,starshipTV,¾ç¼öºó,¿Í½ç¸Ç-Wassup Man,¾ç¶ò À¯Æ©ºê,¹êÂê,4Minute Æ÷¹Ì´Ö(Official YouTube Channel),Stone Music Entertainment,jypentertainment,WINNER,Mnet K-POP,ToyMart TV,²ÚTV(Kkuk TV),GOD-TUK,SBSNOW,[Awesome Haeun]¾î½æÇÏÀº,ÇìÀÌÁö´Ï Hey Jini,MBCkpop,KBSKpop,Àç³Í,Mnet Official,³ªµµNado,SEVENTEEN,¿µ±¹³²ÀÚ Korean Englishman,Àá¶ã TV,µð¹ÙÁ¦½ÃÄ«DeevaJessica,°ø´ë»ý º¯½ÂÁÖ,µµÆ¼ TV,DramaKBS,MBCentertainment,ÇÃ·¹ÀÌ¸®½ºÆ®,Sungha Jung,JTBC Drama,JFlaMusic,Å©¸²È÷¾î·ÎÁî,waveya 2011,SBS Entertainment,2NE1,woolliment,TOY GUMA,Åð°æ¾Æ ¾à¸ÔÀÚ,The World of Daveµ¥ÀÌºê,ÇÎÅ©Æþ (ÀÎ±â µ¿¿ä?µ¿È­),Robocar POLI TV,officialpsy,µù°í ¹ÂÁ÷ / dingo music,º¸°â TV,²ÜÅ°honeykki,1MILLION Dance Studio,1theK (¿ø´õÄÉÀÌ),BEAST ºñ½ºÆ® (Official YouTube Channel),ToyFamily,EBSKids (EBS À¯¾Æ),Lime Tube[¶óÀÓÆ©ºê],lamuqe,TWICE,BIGBANG
2019-01-07 0:32,183,285112,597747,398008,251665,438933,905833,33965,2647675,887431,25150,204334,275593,468541,71481,48670,192558,28642,53374,300153,361731,1812249,749145,343745,367043,407445,686968,29454,1944525,46429,250043,187263,320922,2016160,376,336035,250042,516612,309075,194043,24646,347525,484280,227255,446052,152347,179139,119741,135568,92351,27706,640776,754784,267706,712249,343230,170135,62535,436587,100871,491194,873432,281412,81687,640535,124518,120065,99083,310439,89284,250763,349618,429758,1189665,100648,42178,407843,322905,245251,43970,207742,49329,21325,294024,41249,44348,805738,326219,201967,96707,598940,27728,599733,1710931,16286,108939,883957,596101,15643,89096,310980
2019-01-07 3:32,184,236511,372884,236864,179668,347943,566729,25384,1992394,552016,19161,129566,198607,307907,51455,34858,184553,24758,41409,202404,200570,1135109,557520,277375,249052,293931,598255,24199,1341130,36795,200487,125303,153359,1268010,180,311872,190373,227027,210476,83432,18806,252666,330221,215358,236666,117442,132467,73186,74224,120906,19373,485229,551735,190159,488311,268250,89573,47482,299842,131004,246023,544339,234189,95293,478310,120560,171660,77155,145662,52343,293294,180583,358479,822130,70345,30950,272340,229239,200280,36291,155082,37775,16507,205239,30938,35498,532819,229233,156678,74355,561782,19786,419552,1164667,10809,74659,519907,368410,15388,61582,229727
2019-01-07 6:33,185,489788,457631,192388,279738,606113,1415471,35729,2579742,648049,22821,264387,238477,460369,71539,61223,330102,41425,140358,328674,94908,1913704,793280,554743,222383,320328,694252,37467,1962867,44850,325388,187454,99585,1800425,360,343445,249553,161205,306790,79254,34423,346038,320527,327041,363237,173100,158075,106724,77829,183807,36142,802039,805554,260712,718500,458820,56211,64697,345246,116633,195738,774891,304188,100465,645076,185853,194208,103641,79319,66034,200433,107549,444093,1092365,84430,50654,484755,307681,199430,62219,279105,52148,26115,352300,33623,49256,570377,257497,273029,94187,578499,33123,765995,1736414,17189,102566,509494,394345,19380,73094,358127
2019-01-07 9:32,186,175892,190892,119979,165513,305202,834764,23828,1053278,285090,12219,222132,106167,368283,30670,33873,127919,16860,81961,122076,45077,895615,448337,289367,108214,118771,366539,21900,790478,22930,157813,101142,51998,711202,180,218016,124579,108776,149521,54247,12339,181070,135725,125033,126312,88293,66576,32310,59286,74218,22505,246223,379026,77382,332000,304192,25665,30543,205329,36679,87967,430373,128918,29552,313453,57616,97465,54496,42390,64229,70575,58699,458095,701637,35143,29390,293752,114305,86982,41978,184272,35914,14167,232479,20779,23307,324758,222813,162990,56240,231061,21267,530871,1099727,9222,83379,325688,255575,10719,36898,183439
2019-01-07 12:32,187,110538,137250,74619,142898,272843,1003443,21992,1050532,287567,6980,160290,102688,235619,30532,35348,90692,10173,61107,74441,30932,1104747,381445,296427,96588,132541,240002,24037,677271,15082,184021,112186,31349,822639,159,193231,78666,72345,151518,27326,11604,168959,146296,95836,163780,107487,65109,26087,26966,49379,29701,340224,473212,110549,349213,276392,17200,18345,165842,43423,95418,424108,132459,15422,277262,29799,67621,27025,27440,25336,49173,39817,185353,523122,21704,26362,243764,123057,74908,44977,192215,22028,10567,136211,19772,23620,366535,190462,138511,30120,145116,9405,295681,746515,6180,47300,173531,192194,3512,26585,128057
2019-01-07 15:33,188,109182,264400,163351,154845,266278,855993,19304,1432757,405330,7199,131223,166269,261393,48181,35421,93400,11459,57041,111195,156222,1196290,447139,258450,188883,199001,306243,28384,1010616,25709,190767,144630,96704,1156731,177,236356,112573,215594,162830,54464,12510,205502,220840,95844,205400,110288,64873,46878,53452,46403,24466,410062,555437,153011,423569,279634,70697,25393,252245,95435,181491,555117,152616,45726,348286,46061,104590,41901,171568,55335,136577,235057,271073,656355,50120,29034,267862,165848,114077,40629,183928,35806,15608,191778,22828,25813,621872,237838,119630,51876,372328,11849,398630,1103486,10551,80085,395746,342950,6235,48647,209938
2019-01-07 18:33,189,163248,336344,215309,179646,336469,928534,21355,1895346,489361,11970,162968,169341,330848,52969,40537,120243,16599,57936,157398,225180,1346604,562429,276043,239737,266328,386696,28598,1390856,42433,353726,145681,121811,1451546,190,245987,161864,232222,212025,94365,17545,263069,224879,97436,306690,115801,94819,68475,97800,61768,23778,524916,693983,206164,510862,252620,108484,42544,342232,150152,201875,660222,194575,65961,469699,71766,115927,60570,259454,71833,212911,302166,319719,859362,77940,33930,349715,239626,145165,40464,195914,41952,19090,168098,27136,30503,558439,244609,137585,68579,438136,15777,435554,1451144,14925,76273,419911,349753,10026,63817,262020
2019-01-07 21:33,190,169351,302128,221997,175154,284860,653122,22821,1441800,452663,12028,153048,147493,334735,46512,36219,127141,15569,51726,138276,199971,1240406,506823,251971,226660,244716,366697,21498,1182428,40406,377455,145639,137551,1259109,164,197978,152350,249412,190460,100762,17088,250269,227723,142800,855270,107950,92042,58101,121119,57536,20870,506770,536513,171280,466003,202718,107215,61239,292141,138405,223017,563901,175323,70483,445845,101466,94613,59403,220118,81412,214131,278505,314782,790582,69691,28939,305037,232867,131349,32135,161456,37421,18676,143095,24606,27098,488809,203532,93940,69151,363729,16954,373863,1730476,14275,61162,439726,321434,7301,60331,232085
2019-01-08 0:32,191,145603,278852,178981,113090,204032,501701,13963,1213927,377035,7199,109090,148226,252834,29578,24180,102349,9447,23014,76261,160035,712366,340628,165689,169471,188501,264206,16164,758997,24292,242654,104446,158669,954357,119,144852,110759,275253,130450,78096,11202,175971,224645,91342,678232,90263,65744,33207,77445,53333,11262,306022,417460,127404,312878,149496,79834,42159,215378,99154,227823,386556,114182,60404,291058,85215,67726,40645,184412,52456,124511,216297,223965,599526,43478,21533,213536,143666,82393,21680,102562,22165,11203,105515,16132,19167,367068,177960,113095,44282,220732,12460,254549,1059018,8113,53640,413835,277755,6583,38834,148610
2019-01-08 3:33,192,241459,296626,179869,125091,272590,438505,16007,1108830,506070,8582,100918,154762,254854,26920,21399,108307,12822,22277,89141,145581,726722,359104,209655,192925,164221,276636,12502,1058976,21305,168993,121834,160371,790159,185,278765,128490,261929,134568,70999,11551,163083,236197,108285,1231960,75612,89828,41737,77358,44251,9699,357082,298964,65588,339461,233508,86206,68322,213152,180827,278155,437418,130310,38175,335310,82672,59853,42306,150990,51773,139642,185196,248681,625372,42938,21910,184821,167787,86422,19618,101719,21591,11096,112769,18309,21882,479977,236587,110531,44348,239329,11985,299613,1699426,6255,68515,390091,341554,6068,50702,175170
2019-01-08 6:33,193,474506,406403,259666,239947,398039,1103259,32900,2546704,572340,21010,264204,267897,435408,68546,38633,362547,29106,77826,292439,123570,1599653,687293,466345,282360,377107,458837,31786,1914887,48123,431155,207958,162612,2067306,210,313695,239830,225176,289963,79529,26374,374355,318786,297220,1575143,165333,174775,61976,81104,195040,31983,515292,830139,290614,659639,394235,87660,98458,389420,146113,223642,736815,247560,53035,640936,129618,153105,69452,136813,113404,159773,190374,441728,1052066,76247,41590,413185,234292,181189,54893,173568,48140,23205,199797,52311,41874,569925,282807,214454,87405,711820,24802,683208,1682977,19809,91737,642181,417779,17147,64802,287339
2019-01-08 9:33,194,342834,296309,167890,256181,684534,1442972,38567,1887776,462779,13340,364909,204265,433202,63342,54679,267203,23550,-91896,183562,-45801,1664565,-5592742,436246,138891,281238,364679,39139,1561518,39004,402320,163987,56244,1294616,204,273413,210909,101287,249429,57474,25828,288668,185796,281042,618981,165365,129194,43527,59609,126858,44011,587592,774394,146902,582837,400433,37976,52938,243561,86938,119457,661844,175961,23066,590324,130814,101576,74137,47551,71365,87821,48390,376187,888349,49514,45779,447205,296011,35893,63148,290965,51485,19643,360590,27774,34537,425434,262215,211456,75066,462686,30138,586476,2167139,16342,37550,358173,297198,11065,63737,310698
2019-01-08 12:32,195,155482,178526,95106,185290,354636,1243898,28377,1229328,373160,7525,214000,146520,291808,40054,39476,128072,10394,73681,97331,29844,1330321,442399,368345,114360,164812,229472,32104,830864,18978,298288,119748,32150,987684,151,222520,106765,91171,185357,29930,13405,208537,143522,138484,609362,145118,77853,27097,32501,59939,37903,355900,620741,128803,418674,333575,20496,33588,172518,54593,95398,502417,141809,15025,341115,42311,123594,44293,31275,49110,36706,39725,280276,618416,26363,34364,280094,161555,87991,59284,216647,40361,18039,223856,23010,26385,498926,221200,193298,47449,243996,15675,520507,1499211,10768,74226,289471,240840,5122,42515,217444
2019-01-08 15:33,196,119877,242448,186558,173131,299880,918843,21073,1321169,457021,8116,184591,186155,313885,51237,34993,114550,13015,44585,141515,171753,1221791,514618,260912,183015,220817,295969,28927,1040743,28989,236180,142756,109541,1164778,155,193669,127858,247850,168495,59975,12836,209839,195081,99335,689787,118297,55674,37624,69068,46823,28009,428829,597176,147907,417848,278920,78507,35928,262679,82786,160426,481802,148521,32209,384050,33687,299627,44088,168532,77328,106689,216390,306253,765041,56661,32227,294405,182773,250680,46738,204337,36200,16831,188934,20445,24997,710464,286852,131952,56342,405904,13252,386629,1403746,11932,85516,421850,300199,6583,46783,218511
2019-01-08 18:33,197,155664,277156,213561,189352,310595,889202,23301,1532885,445634,12651,185403,176704,355590,50672,37816,149828,15860,48858,159842,225242,1317171,596202,257354,209806,247727,337192,28768,1245567,44234,244968,146092,112156,1341101,121,184273,167204,242527,194717,96309,17284,264305,183981,122184,711099,116545,84785,54134,105506,58100,23315,507209,612159,199851,471180,217216,109829,55016,370359,126862,167899,516718,170049,52449,457794,57230,216784,57945,246318,87610,171512,280883,329497,902387,80847,34279,359280,224411,191671,43147,204915,42658,19301,175713,27406,28382,599443,268625,124760,67245,501562,14715,414320,1603475,14954,71190,407875,252036,8711,51831,249352
2019-01-08 21:35,198,136403,251644,181480,154573,262635,606899,18631,1339801,370721,10183,153120,125132,288309,43323,28677,137969,13281,40144,127401,200233,956177,425713,188481,181281,213759,249696,20944,949745,36858,191572,124885,99972,1120407,139,127758,131234,208040,162731,86360,14935,215597,172890,124180,523785,224328,75304,35645,78688,50577,19734,424610,504635,152677,393688,165639,87606,42855,317283,130160,159075,393056,131502,45622,369229,63319,154173,48503,210740,67455,127957,190398,240808,674792,57422,25752,330681,225695,147916,30091,136680,35800,16211,139961,24512,21387,406371,204134,105231,55656,419443,12830,299924,1526457,11189,55744,314336,190556,6942,48115,207355
2019-01-09 0:33,199,122889,210820,168838,110460,200952,529912,13533,909784,371536,7496,105080,148358,233102,28420,22669,99360,9179,21486,70797,181565,670313,331467,155949,210596,153866,199339,14104,814295,23488,111037,79019,121793,862785,80,122982,129518,255809,119146,75969,10513,154633,204825,100307,535365,192369,62293,33265,52595,67781,10068,331877,377821,122425,292320,131176,75501,27510,249936,90582,174967,255287,101895,31734,281381,60664,64137,37721,159215,53812,108584,163243,187733,519774,45781,19698,209528,133076,112596,19646,97135,20915,9612,114400,13906,16173,364959,161573,90432,42389,253414,11484,264891,973452,9596,37219,386755,213776,5027,40738,151901
2019-01-09 3:33,200,264190,402353,291159,199949,455854,670449,19466,1976431,660289,14177,165199,261117,378946,53164,35546,208311,18025,32063,166110,229071,1219983,563130,294573,395016,348357,370553,25507,1469549,39119,301348,215562,259710,1642947,250,311611,355782,465751,300863,140246,19071,268171,387153,238572,753504,311400,161940,54427,116189,95201,24640,489982,815995,178916,551998,282516,152193,78212,481307,224982,422657,524463,178887,53301,666219,119706,146464,82433,270868,134532,227768,274948,432406,1172622,84173,188440,450964,322846,193127,47660,197475,49191,22144,277902,47400,90162,896770,402779,181550,91637,510447,19685,521416,2387251,17747,88005,657458,397952,10573,72187,255548
2019-01-09 6:33,201,390107,416136,267221,284742,551199,1339631,49193,2332198,587621,19445,330402,-163307,502657,70964,52139,363115,27181,82952,205061,139490,1672496,745874,480287,275754,355420,448434,33571,1955670,53065,250566,163444,101462,1757498,227,224922,235313,163532,237754,75373,29365,444343,294608,239072,771896,154107,136222,40102,81580,161376,35759,626139,676192,223494,695902,394356,56275,64998,332924,114029,168992,729294,232501,26312,573832,104274,223255,78237,89555,88260,148837,94014,377288,856797,51864,39359,399023,239166,167531,50944,182865,41401,19864,222741,45742,71657,456340,245419,193317,77380,702450,29988,702858,1548606,12876,95539,568795,-6648667,15442,73755,340617
2019-01-09 9:32,202,301159,217988,136800,237318,503973,1446211,34423,1604934,469055,11190,400939,186062,461438,51808,57253,236803,20519,114044,163909,37288,1525402,571274,492215,144813,218234,299444,39426,1357396,32228,264970,167348,45252,1257223,328,212932,188560,89558,227847,62578,21437,307588,179649,234918,528375,212534,110458,31116,72086,114122,43507,430931,684127,147224,520500,441748,23557,51808,272681,89165,120335,597869,181418,21701,506570,79155,162939,70969,34135,74218,65896,34386,413993,861264,47384,43569,450376,229808,134180,66142,235252,50158,21531,252150,36636,64058,537531,237087,251704,67242,370531,27033,623854,1898160,15500,88817,370167,275037,10673,56112,270036
2019-01-09 12:33,203,97130,103513,77675,135918,252923,876864,21073,772689,277974,5606,175245,102931,220635,32455,44034,87605,6809,52577,48723,40743,1041451,323122,296245,97376,99583,158515,23770,515366,14161,167881,98129,28720,812782,104,116574,96789,86187,137314,26095,9025,153308,95234,83857,300780,136092,48970,15750,32010,39575,25794,270124,463634,97511,330856,210152,18182,17729,143783,43013,85131,350136,109048,8362,288227,22910,95827,31245,38934,47514,30551,40630,214000,463375,20943,26145,200180,123842,67151,41865,162330,29187,13132,154574,21951,46099,467599,147263,126722,35451,204654,10905,376490,1133372,7730,38668,235891,158809,3655,32562,166874
2019-01-09 15:33,204,106390,228179,173151,161494,246760,987282,20607,1337080,401324,7399,167966,173143,276816,46874,45576,95326,10804,41277,88106,190505,1151097,443904,253784,210975,206501,240144,27828,871311,27311,179893,124739,99113,1101009,121,164919,146084,229718,162580,66608,12049,205238,181215,94039,458411,150803,48969,30850,75888,39088,25378,411298,564700,137482,397453,245156,73851,30371,292324,77350,157308,411473,138087,31531,363969,29930,112276,45937,184837,78105,111171,214982,258049,683556,55619,29754,259795,169022,115446,43059,163848,37035,16625,174663,27601,45497,730883,227705,124006,53797,373846,12198,350656,1406825,12511,70128,421661,300798,5187,46597,211061
2019-01-09 18:33,205,156597,255863,218836,187177,346239,1068453,22723,1549294,401571,11462,202023,163047,347461,51596,50762,143059,14440,47173,131062,240992,1214118,549992,277125,224100,259384,296263,28096,1058810,46617,204477,135288,97970,1337131,126,168831,164721,230781,199409,106563,18282,253005,191483,183234,642803,155400,81262,43712,112849,53047,25222,516746,613160,175478,465072,221951,101294,59465,409672,109406,158205,448095,164349,52688,457837,53879,113875,60824,270590,103424,166087,285931,297259,852491,74267,33305,349983,239108,137031,41676,172891,42224,17803,162184,37747,45337,618126,213424,125452,66856,418937,16179,415300,1623654,15498,70099,404080,252160,7775,51671,252875
2019-01-09 21:38,206,178532,264122,260370,179482,297497,907623,21562,1288303,428963,11361,193248,155976,368421,45987,44178,152741,13610,43748,104684,231123,1072649,503052,248923,207332,235972,271909,23515,952422,45680,399292,128909,126630,1356733,150,143456,155037,275682,195547,111519,17342,269002,220307,245102,586921,139868,87408,38540,105411,58163,20517,520507,598700,171094,448924,190685,100980,73367,397928,104909,195776,400589,156410,102466,438140,64584,111706,58031,293468,90175,158578,257881,297008,809625,61868,30138,447574,233278,123242,35619,148014,37573,18368,132396,29759,41215,536994,201790,110411,63327,334276,15677,370055,1572128,13605,55835,444756,262277,7365,55590,237796
2019-01-10 0:34,207,157192,269812,231164,134652,264991,689721,20749,1061473,470172,9315,162757,179695,284395,33872,28805,129270,10329,21836,87094,215910,734589,357686,197046,209489,207370,240210,14398,771281,30126,385191,93607,155559,1020329,147,147953,142645,326854,285258,126314,11890,218419,335759,185248,545624,103738,97278,22946,80273,54731,14556,410829,408360,102164,382964,197750,117307,45449,268947,70479,238376,320871,121138,115001,348932,79759,87482,82387,197819,75274,127329,235393,247129,664558,40900,23553,265417,174065,88972,25512,97351,25326,12219,115596,37843,36136,446691,188367,105816,47811,233317,15423,332697,1169615,10471,55470,493047,282712,5881,50863,168823
2019-01-10 3:33,208,293320,380831,338444,206240,462202,968413,33122,1818834,615606,14393,205902,266978,362490,54941,42698,228636,19700,38502,135440,202259,1294118,527488,351326,331228,346998,336890,29722,1266919,39774,396228,171399,183950,1709489,162,236768,272985,307305,499095,105299,20569,380794,398823,294741,658062,204262,145373,37956,84138,97635,24427,567632,725084,176293,1080647,328798,171581,87671,382926,120860,318866,496304,198267,181528,587849,98091,125146,258238,218926,80972,239169,228138,322515,942657,57849,37105,380706,282873,148317,43365,163662,43676,18755,208280,59441,60845,745977,287232,183224,74678,320841,21934,529376,1646809,14092,83891,693522,400959,9764,78903,286015
2019-01-10 6:33,209,315084,271594,193403,219658,434924,968183,34341,1579507,417185,14321,316430,187620,395541,55582,44094,231858,18674,73631,140097,93717,1230286,551875,371459,152261,258085,317567,26884,1179204,34148,378902,155540,97522,1252171,227,194035,239810,158322,389828,82546,21169,321836,215488,341195,524391,178522,209573,27576,66809,102108,35105,486594,610355,146564,593600,338418,77008,80767,312654,90186,143600,505444,179474,149678,557115,92315,128080,222406,96698,66960,112035,99375,362842,836704,46498,37596,418240,225676,121762,46673,163334,42728,19452,236117,61628,48397,482175,205321,186773,67859,452611,21371,544626,1591856,15897,72393,404053,275406,10954,53077,262362
